building_id,year,meter,total_meter_reading
Hog_assembly_Letha,2016,electricity,5521620.034
Hog_assembly_Letha,2016,steam,6256520.7567
Hog_assembly_Letha,2017,electricity,5057776.843
Hog_assembly_Letha,2017,steam,5242713.7964
Hog_assembly_Maribel,2016,chilledwater,6095660.8454
Hog_assembly_Maribel,2016,electricity,7478229.0
Hog_assembly_Maribel,2017,chilledwater,7159882.1931
Hog_assembly_Maribel,2017,electricity,7230865.0
Hog_assembly_Marilynn,2016,electricity,0.0
Hog_assembly_Marilynn,2017,electricity,0.0
Hog_assembly_Pedro,2016,chilledwater,1248538.9679
Hog_assembly_Pedro,2016,electricity,1960802.2
Hog_assembly_Pedro,2016,steam,3003030.0
Hog_assembly_Pedro,2017,chilledwater,1310844.6344
Hog_assembly_Pedro,2017,electricity,2002256.185
Hog_assembly_Pedro,2017,steam,3520920.0
Hog_assembly_Una,2016,electricity,0.0
Hog_assembly_Una,2017,electricity,0.0
Hog_education_Beth,2016,chilledwater,3620911.8219
Hog_education_Beth,2016,electricity,991243.446
Hog_education_Beth,2016,steam,1541442.5938
Hog_education_Beth,2017,chilledwater,3194083.6813
Hog_education_Beth,2017,electricity,896829.387
Hog_education_Beth,2017,steam,1857500.0391
Hog_education_Bruno,2016,chilledwater,10681625.1444
Hog_education_Bruno,2016,electricity,2314041.129
Hog_education_Bruno,2017,chilledwater,1592474.7086
Hog_education_Bruno,2017,electricity,2307127.671
Hog_education_Caridad,2016,chilledwater,63552401.2138
Hog_education_Caridad,2016,electricity,12991556.423
Hog_education_Caridad,2016,steam,29711493.9836
Hog_education_Caridad,2017,chilledwater,47783514.868
Hog_education_Caridad,2017,electricity,11295848.8094
Hog_education_Caridad,2017,steam,34068109.214
Hog_education_Casandra,2016,chilledwater,1747273.7333
Hog_education_Casandra,2016,electricity,10394094.001
Hog_education_Casandra,2017,chilledwater,12258603.7696
Hog_education_Casandra,2017,electricity,8541102.329
Hog_education_Cathleen,2016,chilledwater,9855044.8146
Hog_education_Cathleen,2016,electricity,1920459.0
Hog_education_Cathleen,2016,steam,10060167.6534
Hog_education_Cathleen,2017,chilledwater,9254854.3618
Hog_education_Cathleen,2017,electricity,4793742.0
Hog_education_Cathleen,2017,steam,10557751.3298
Hog_education_Darryl,2016,electricity,0.0
Hog_education_Darryl,2017,electricity,48305.32
Hog_education_Donnie,2016,chilledwater,1352477.7291
Hog_education_Donnie,2016,electricity,768583.853
Hog_education_Donnie,2017,chilledwater,1171997.2191
Hog_education_Donnie,2017,electricity,714032.585
Hog_education_George,2016,chilledwater,1294620.5474
Hog_education_George,2016,electricity,1866181.363
Hog_education_George,2016,steam,6361149.4773
Hog_education_George,2017,chilledwater,0.0
Hog_education_George,2017,electricity,1897551.2144
Hog_education_George,2017,steam,6579125.2159
Hog_education_Hallie,2016,chilledwater,415697.0616
Hog_education_Hallie,2016,electricity,564309.571
Hog_education_Hallie,2017,chilledwater,353539.3396
Hog_education_Hallie,2017,electricity,583388.889
Hog_education_Haywood,2016,chilledwater,2130305.8827
Hog_education_Haywood,2016,electricity,1189899.712
Hog_education_Haywood,2016,steam,3135346.9779
Hog_education_Haywood,2017,chilledwater,2014188.4493
Hog_education_Haywood,2017,electricity,1228086.476
Hog_education_Haywood,2017,steam,3511716.3794
Hog_education_Janell,2016,chilledwater,294353137.7207
Hog_education_Janell,2016,electricity,30082858.7
Hog_education_Janell,2016,steam,28809508.9127
Hog_education_Janell,2017,chilledwater,2109936933.421
Hog_education_Janell,2017,electricity,29864362.7
Hog_education_Janell,2017,steam,32000371.2472
Hog_education_Jared,2016,chilledwater,44759.3096
Hog_education_Jared,2016,electricity,121248.83
Hog_education_Jared,2016,steam,213807.5561
Hog_education_Jared,2017,chilledwater,48400.7311
Hog_education_Jared,2017,electricity,118309.432
Hog_education_Jared,2017,steam,268933.9212
Hog_education_Jewel,2016,chilledwater,916792.4459
Hog_education_Jewel,2016,electricity,541023.424
Hog_education_Jewel,2016,steam,4156282.6585
Hog_education_Jewel,2017,chilledwater,878904.7584
Hog_education_Jewel,2017,electricity,605146.741
Hog_education_Jewel,2017,steam,4296682.7407
Hog_education_Jordan,2016,electricity,964902.87
Hog_education_Jordan,2016,steam,10266738.4265
Hog_education_Jordan,2017,electricity,907074.051
Hog_education_Jordan,2017,steam,8660074.6828
Hog_education_Josh,2016,electricity,1422158.723
Hog_education_Josh,2017,electricity,918129.506
Hog_education_Leandro,2016,chilledwater,1444591.7172
Hog_education_Leandro,2016,electricity,4066397.979
Hog_education_Leandro,2016,steam,2615560.8354
Hog_education_Leandro,2017,chilledwater,1235064.2762
Hog_education_Leandro,2017,electricity,4237977.93
Hog_education_Leandro,2017,steam,3404748.3287
Hog_education_Luvenia,2016,chilledwater,20057347.4461
Hog_education_Luvenia,2016,electricity,4057078.807
Hog_education_Luvenia,2016,steam,8560768.5866
Hog_education_Luvenia,2017,chilledwater,17301446.155
Hog_education_Luvenia,2017,electricity,4174622.11
Hog_education_Luvenia,2017,steam,8551585.2332
Hog_education_Madge,2016,chilledwater,1216485.1573
Hog_education_Madge,2016,electricity,789735.158
Hog_education_Madge,2016,steam,1440107.5253
Hog_education_Madge,2017,chilledwater,1109034.4631
Hog_education_Madge,2017,electricity,785777.708
Hog_education_Madge,2017,steam,567898.0881
Hog_education_Martha,2016,chilledwater,2388270.2708
Hog_education_Martha,2016,steam,5309007.51
Hog_education_Martha,2017,chilledwater,1749518.857
Hog_education_Martha,2017,steam,5758224.3763
Hog_education_Mathilda,2016,chilledwater,622901.9657000001
Hog_education_Mathilda,2016,steam,2565848.2287
Hog_education_Mathilda,2017,chilledwater,432610.697
Hog_education_Mathilda,2017,steam,1429737.627
Hog_education_Odell,2016,chilledwater,17527259.5173
Hog_education_Odell,2016,electricity,4657023.943
Hog_education_Odell,2016,steam,14909529.4484
Hog_education_Odell,2017,chilledwater,14994274.8268
Hog_education_Odell,2017,electricity,4674362.784
Hog_education_Odell,2017,steam,25695439.8391
Hog_education_Rachael,2016,electricity,692615.108
Hog_education_Rachael,2017,electricity,621077.281
Hog_education_Robert,2016,electricity,5054629.526
Hog_education_Robert,2016,steam,10217848700.4
Hog_education_Robert,2017,electricity,4709304.584
Hog_education_Robert,2017,steam,11031715.8
Hog_education_Roberto,2016,chilledwater,4555269.1832
Hog_education_Roberto,2016,electricity,1772559.773
Hog_education_Roberto,2017,chilledwater,3928606.2761
Hog_education_Roberto,2017,electricity,1709956.739
Hog_education_Sonia,2016,chilledwater,12640714.873
Hog_education_Sonia,2016,electricity,5487384.86
Hog_education_Sonia,2016,steam,21628105.1965
Hog_education_Sonia,2017,chilledwater,12427084.0206
Hog_education_Sonia,2017,electricity,5489295.863
Hog_education_Sonia,2017,steam,23344094.8064
Hog_education_Wayne,2016,chilledwater,944347.6432
Hog_education_Wayne,2016,electricity,1510199.5825
Hog_education_Wayne,2016,steam,3316720.1185
Hog_education_Wayne,2017,chilledwater,653776.3266
Hog_education_Wayne,2017,electricity,1383694.714
Hog_education_Wayne,2017,steam,3075117.2299
Hog_food_Morgan,2016,electricity,550886.552
Hog_food_Morgan,2016,steam,2245724.6242
Hog_food_Morgan,2017,electricity,561493.715
Hog_food_Morgan,2017,steam,2528921.7812
Hog_health_Hisako,2016,chilledwater,3720946.6948
Hog_health_Hisako,2016,electricity,1851056.166
Hog_health_Hisako,2017,chilledwater,3404650.5492
Hog_health_Hisako,2017,electricity,1766724.909
Hog_health_Jenny,2016,chilledwater,1355079.6306
Hog_health_Jenny,2016,electricity,1612422.627
Hog_health_Jenny,2016,steam,198144.9888
Hog_health_Jenny,2017,chilledwater,1105971.8016
Hog_health_Jenny,2017,electricity,1572559.075
Hog_health_Jenny,2017,steam,242118.6937
Hog_health_Kesha,2016,electricity,2159620.992
Hog_health_Kesha,2016,steam,7980503.3816
Hog_health_Kesha,2017,electricity,2155074.934
Hog_health_Kesha,2017,steam,8281012.6839
Hog_health_May,2016,chilledwater,21985068.0182
Hog_health_May,2016,steam,8707783.3614
Hog_health_May,2017,chilledwater,13676795.0848
Hog_health_May,2017,steam,17725233.4574
Hog_industrial_Jay,2016,electricity,2050539.847
Hog_industrial_Jay,2016,steam,2334325.8057
Hog_industrial_Jay,2017,electricity,2022639.845
Hog_industrial_Jay,2017,steam,2626300.1475
Hog_industrial_Jeremy,2016,electricity,403546.332
Hog_industrial_Jeremy,2017,electricity,372796.543
Hog_industrial_Joanne,2016,electricity,1294231.982
Hog_industrial_Joanne,2016,steam,1333903.2171
Hog_industrial_Joanne,2017,electricity,1343287.131
Hog_industrial_Joanne,2017,steam,1324069.3433
Hog_industrial_Mariah,2016,electricity,139278.96
Hog_industrial_Mariah,2017,electricity,151277.25
Hog_industrial_Quentin,2016,electricity,1026702.774
Hog_industrial_Quentin,2017,electricity,900350.649
Hog_industrial_Willette,2016,steam,1321844.9841
Hog_industrial_Willette,2017,steam,1298100.5557
Hog_lodging_Brian,2016,chilledwater,0.0
Hog_lodging_Brian,2016,electricity,930898.0
Hog_lodging_Brian,2016,steam,6241690.456
Hog_lodging_Brian,2017,chilledwater,1763077.4087
Hog_lodging_Brian,2017,electricity,920001.0
Hog_lodging_Brian,2017,steam,6852174.1577
Hog_lodging_Celeste,2016,electricity,862289.049
Hog_lodging_Celeste,2016,steam,1212679.9442
Hog_lodging_Celeste,2017,electricity,819701.872
Hog_lodging_Celeste,2017,steam,1608614.7345
Hog_lodging_Edgar,2016,electricity,1239025.0
Hog_lodging_Edgar,2016,steam,11835603.6371
Hog_lodging_Edgar,2017,electricity,716096.0
Hog_lodging_Edgar,2017,steam,7491784.1011
Hog_lodging_Francisco,2016,electricity,1460767.463
Hog_lodging_Francisco,2016,steam,4456926.8751
Hog_lodging_Francisco,2017,electricity,1367179.697
Hog_lodging_Francisco,2017,steam,5338929.6876
Hog_lodging_Hal,2016,electricity,1432257.883
Hog_lodging_Hal,2016,steam,6164680.2481
Hog_lodging_Hal,2017,electricity,1161987.142
Hog_lodging_Hal,2017,steam,7536268.8172
Hog_lodging_Mauricio,2016,electricity,2003642.0
Hog_lodging_Mauricio,2016,steam,7993354.2461
Hog_lodging_Mauricio,2017,electricity,1918942.0
Hog_lodging_Mauricio,2017,steam,9233579.5557
Hog_lodging_Nikki,2016,electricity,534732.127
Hog_lodging_Nikki,2016,steam,1503266.8116
Hog_lodging_Nikki,2017,electricity,497005.762
Hog_lodging_Nikki,2017,steam,1694185.0444
Hog_lodging_Ora,2016,chilledwater,0.0
Hog_lodging_Ora,2016,electricity,1754733.0
Hog_lodging_Ora,2016,steam,9038098.3364
Hog_lodging_Ora,2017,chilledwater,2657653.1361000002
Hog_lodging_Ora,2017,electricity,2118289.071
Hog_lodging_Ora,2017,steam,13293977.8101
Hog_lodging_Retha,2016,electricity,3042568.534
Hog_lodging_Retha,2017,electricity,3171596.798
Hog_lodging_Shanti,2016,chilledwater,3714300.1687
Hog_lodging_Shanti,2016,electricity,2319249.1396
Hog_lodging_Shanti,2016,steam,22183139.6683
Hog_lodging_Shanti,2017,chilledwater,2731075.2132
Hog_lodging_Shanti,2017,electricity,2342368.93
Hog_lodging_Shanti,2017,steam,16131795.4897
Hog_lodging_Shonda,2016,chilledwater,2028590.0448
Hog_lodging_Shonda,2016,electricity,951785.0
Hog_lodging_Shonda,2016,steam,3614508.5348
Hog_lodging_Shonda,2017,chilledwater,1845062.8233
Hog_lodging_Shonda,2017,electricity,951932.0
Hog_lodging_Shonda,2017,steam,2.3828
Hog_office_Alexis,2016,electricity,170491.387
Hog_office_Alexis,2017,electricity,170940.212
Hog_office_Alisha,2016,electricity,49568.81
Hog_office_Alisha,2017,electricity,105313.8
Hog_office_Almeda,2016,chilledwater,381967.8737
Hog_office_Almeda,2016,electricity,551232.943
Hog_office_Almeda,2017,chilledwater,313441.9442
Hog_office_Almeda,2017,electricity,526098.467
Hog_office_Bessie,2016,chilledwater,493639.1394
Hog_office_Bessie,2016,electricity,696198.0
Hog_office_Bessie,2016,steam,776359.6678
Hog_office_Bessie,2017,chilledwater,429203.4308
Hog_office_Bessie,2017,electricity,669825.0
Hog_office_Bessie,2017,steam,881207.0078
Hog_office_Betsy,2016,chilledwater,9339318.4518
Hog_office_Betsy,2016,electricity,5969299.862
Hog_office_Betsy,2016,steam,3092703.5729
Hog_office_Betsy,2017,chilledwater,6550184.2252
Hog_office_Betsy,2017,electricity,5506065.398
Hog_office_Betsy,2017,steam,2631128.9707
Hog_office_Bill,2016,electricity,2606399.307
Hog_office_Bill,2016,steam,13507483.775
Hog_office_Bill,2017,electricity,2496290.472
Hog_office_Bill,2017,steam,12879271.9238
Hog_office_Bryan,2016,chilledwater,1237165.348
Hog_office_Bryan,2016,electricity,0.0
Hog_office_Bryan,2017,chilledwater,1230002.009
Hog_office_Bryan,2017,electricity,855328.53
Hog_office_Buford,2016,electricity,12973.567
Hog_office_Buford,2017,electricity,13677.356
Hog_office_Byron,2016,chilledwater,28268638.1429
Hog_office_Byron,2016,electricity,8409284.399
Hog_office_Byron,2016,steam,75459306.5616
Hog_office_Byron,2017,chilledwater,25590634.0563
Hog_office_Byron,2017,electricity,8176471.583
Hog_office_Byron,2017,steam,60211646.4814
Hog_office_Candi,2016,chilledwater,17655466.5548
Hog_office_Candi,2016,electricity,2791919.906
Hog_office_Candi,2016,steam,28332860.625
Hog_office_Candi,2017,chilledwater,11423091.8732
Hog_office_Candi,2017,electricity,2627748.626
Hog_office_Candi,2017,steam,23083448.4375
Hog_office_Carri,2016,electricity,308963.989
Hog_office_Carri,2017,electricity,301088.582
Hog_office_Catalina,2016,chilledwater,196776.9228
Hog_office_Catalina,2016,electricity,452082.986
Hog_office_Catalina,2016,steam,424410.2107
Hog_office_Catalina,2017,chilledwater,167573.5631
Hog_office_Catalina,2017,electricity,468653.768
Hog_office_Catalina,2017,steam,427464.673
Hog_office_Catharine,2016,chilledwater,6504707.2716
Hog_office_Catharine,2016,electricity,3797822.2395
Hog_office_Catharine,2016,steam,10238626.015
Hog_office_Catharine,2017,chilledwater,5025688.2231
Hog_office_Catharine,2017,electricity,3722095.4107
Hog_office_Catharine,2017,steam,10273026.674
Hog_office_Charla,2016,chilledwater,1246942.4293
Hog_office_Charla,2016,electricity,1540200.018
Hog_office_Charla,2016,steam,3439284.8304
Hog_office_Charla,2017,chilledwater,1117231.8995
Hog_office_Charla,2017,electricity,1644869.375
Hog_office_Charla,2017,steam,3630333.9828
Hog_office_Clemencia,2016,electricity,678840.7119999999
Hog_office_Clemencia,2017,electricity,677630.452
Hog_office_Concetta,2016,electricity,18071.0
Hog_office_Concetta,2017,electricity,132263.0
Hog_office_Cordelia,2016,chilledwater,433499.2682
Hog_office_Cordelia,2016,electricity,238063.212
Hog_office_Cordelia,2016,steam,418800.763
Hog_office_Cordelia,2017,chilledwater,494027.5856
Hog_office_Cordelia,2017,electricity,218480.318
Hog_office_Cordelia,2017,steam,479115.1208
Hog_office_Corey,2016,chilledwater,1150767.4525
Hog_office_Corey,2016,electricity,1014723.225
Hog_office_Corey,2016,steam,2024911.6773
Hog_office_Corey,2017,chilledwater,1200706.6752
Hog_office_Corey,2017,electricity,1018691.313
Hog_office_Corey,2017,steam,2178052.6616
Hog_office_Corie,2016,chilledwater,2159812.1385
Hog_office_Corie,2016,electricity,781090.0
Hog_office_Corie,2016,steam,493551.9279
Hog_office_Corie,2017,chilledwater,1740242.8297000001
Hog_office_Corie,2017,electricity,772211.0
Hog_office_Corie,2017,steam,472297.24
Hog_office_Cornell,2016,chilledwater,29171963.7335
Hog_office_Cornell,2016,electricity,12282461.943
Hog_office_Cornell,2016,steam,89567545.3643
Hog_office_Cornell,2017,chilledwater,25294932.5912
Hog_office_Cornell,2017,electricity,12836087.278
Hog_office_Cornell,2017,steam,101031539.8308
Hog_office_Cortney,2016,chilledwater,1999596.996
Hog_office_Cortney,2016,electricity,684271.7559999999
Hog_office_Cortney,2017,chilledwater,1568740.7595
Hog_office_Cortney,2017,electricity,475735.875
Hog_office_Darlene,2016,chilledwater,2131259.728
Hog_office_Darlene,2016,steam,683197.56
Hog_office_Darlene,2017,chilledwater,1742325.1426
Hog_office_Darlene,2017,steam,715818.225
Hog_office_Darline,2016,chilledwater,2555590.115
Hog_office_Darline,2016,electricity,1581321.362
Hog_office_Darline,2017,chilledwater,2976385.1799
Hog_office_Darline,2017,electricity,1757218.582
Hog_office_Denita,2016,chilledwater,1055058.3457
Hog_office_Denita,2016,electricity,534769.03
Hog_office_Denita,2016,steam,3229244.69
Hog_office_Denita,2017,chilledwater,937490.2018
Hog_office_Denita,2017,electricity,483812.252
Hog_office_Denita,2017,steam,3392996.3348
Hog_office_Elizbeth,2016,chilledwater,1044226.6899
Hog_office_Elizbeth,2016,electricity,1226570.2
Hog_office_Elizbeth,2016,steam,3131418.3323
Hog_office_Elizbeth,2017,chilledwater,890890.6558
Hog_office_Elizbeth,2017,electricity,1196114.957
Hog_office_Elizbeth,2017,steam,3547362.0756
Hog_office_Elke,2016,chilledwater,400359.8073
Hog_office_Elke,2016,electricity,588657.0
Hog_office_Elke,2017,chilledwater,363964.4099
Hog_office_Elke,2017,electricity,548167.0
Hog_office_Elnora,2016,chilledwater,5886104.6886
Hog_office_Elnora,2016,electricity,6022434.679
Hog_office_Elnora,2016,steam,4327849.9172
Hog_office_Elnora,2017,chilledwater,5301624.7476
Hog_office_Elnora,2017,electricity,6035838.463
Hog_office_Elnora,2017,steam,5666242.3465
Hog_office_Eloise,2016,chilledwater,822150.8527
Hog_office_Eloise,2016,electricity,2788128.521
Hog_office_Eloise,2017,chilledwater,943077.4122
Hog_office_Eloise,2017,electricity,2910263.184
Hog_office_Elsy,2016,electricity,244229.377
Hog_office_Elsy,2017,electricity,232548.854
Hog_office_Emmanuel,2016,chilledwater,151895.9205
Hog_office_Emmanuel,2016,electricity,245800.756
Hog_office_Emmanuel,2017,chilledwater,129186.3129
Hog_office_Emmanuel,2017,electricity,241154.111
Hog_office_Ervin,2016,steam,888004.5115
Hog_office_Ervin,2017,steam,994391.1298999999
Hog_office_Eugene,2016,steam,866565.7547
Hog_office_Eugene,2017,steam,865885.4627
Hog_office_Garrett,2016,chilledwater,3102256.8181
Hog_office_Garrett,2016,electricity,3565915.0270000002
Hog_office_Garrett,2016,steam,3941741.3527
Hog_office_Garrett,2017,chilledwater,2581044.9709
Hog_office_Garrett,2017,electricity,3188621.563
Hog_office_Garrett,2017,steam,4084260.9515
Hog_office_Guadalupe,2016,chilledwater,1002755.5653
Hog_office_Guadalupe,2016,electricity,428783.0
Hog_office_Guadalupe,2016,steam,487237.5
Hog_office_Guadalupe,2017,chilledwater,947161.1792
Hog_office_Guadalupe,2017,electricity,398568.0
Hog_office_Guadalupe,2017,steam,500657.5
Hog_office_Gustavo,2016,chilledwater,1293791.2208
Hog_office_Gustavo,2016,electricity,2701098.604
Hog_office_Gustavo,2016,steam,3748326.9735
Hog_office_Gustavo,2017,chilledwater,1084655.7432
Hog_office_Gustavo,2017,electricity,6619495.494
Hog_office_Gustavo,2017,steam,3684830.0878
Hog_office_Jillian,2016,steam,4977974.0959
Hog_office_Jillian,2017,steam,5117740.3492
Hog_office_Joey,2016,chilledwater,42176014.9055
Hog_office_Joey,2016,electricity,10864418.825
Hog_office_Joey,2016,steam,5918091.3272
Hog_office_Joey,2017,chilledwater,39329593.3181
Hog_office_Joey,2017,electricity,10169813.64
Hog_office_Joey,2017,steam,6011607.1906
Hog_office_Josefina,2016,chilledwater,3035020.4265
Hog_office_Josefina,2016,electricity,1600943.095
Hog_office_Josefina,2016,steam,1667940.1231
Hog_office_Josefina,2017,chilledwater,2340830.5391
Hog_office_Josefina,2017,electricity,1582931.794
Hog_office_Josefina,2017,steam,1789456.3779
Hog_office_Judith,2016,electricity,0.0
Hog_office_Judith,2017,electricity,1011376.0
Hog_office_Lanell,2016,chilledwater,1315247.2864
Hog_office_Lanell,2016,electricity,1291215.361
Hog_office_Lanell,2017,chilledwater,1036856.5512
Hog_office_Lanell,2017,electricity,1197836.436
Hog_office_Lavon,2016,electricity,2520720.268
Hog_office_Lavon,2017,electricity,2190457.304
Hog_office_Leanne,2016,chilledwater,898113.723
Hog_office_Leanne,2016,electricity,1148988.002
Hog_office_Leanne,2016,steam,4672378.4031
Hog_office_Leanne,2017,chilledwater,719937.0056
Hog_office_Leanne,2017,electricity,1170464.594
Hog_office_Leanne,2017,steam,4247937.5452
Hog_office_Leon,2016,electricity,56681.6
Hog_office_Leon,2017,electricity,59557.9
Hog_office_Lizzie,2016,electricity,765017.7660000001
Hog_office_Lizzie,2016,steam,7653541.3311
Hog_office_Lizzie,2017,electricity,804477.752
Hog_office_Lizzie,2017,steam,7648737.5771
Hog_office_Mack,2016,electricity,727786.14
Hog_office_Mack,2017,electricity,796269.998
Hog_office_Man,2016,electricity,547698.082
Hog_office_Man,2016,steam,4751995.9129
Hog_office_Man,2017,electricity,544422.044
Hog_office_Man,2017,steam,4634049.6683
Hog_office_Mari,2016,electricity,505720.238
Hog_office_Mari,2016,steam,487247.9423
Hog_office_Mari,2017,electricity,440426.979
Hog_office_Mari,2017,steam,605103.634
Hog_office_Marilyn,2016,electricity,358917.17
Hog_office_Marilyn,2017,electricity,296856.534
Hog_office_Marlena,2016,chilledwater,459258.6787
Hog_office_Marlena,2016,electricity,720843.305
Hog_office_Marlena,2016,steam,1334232.0731
Hog_office_Marlena,2017,chilledwater,386049.281
Hog_office_Marlena,2017,electricity,712310.014
Hog_office_Marlena,2017,steam,1395889.6799
Hog_office_Marlene,2016,chilledwater,40763.6585
Hog_office_Marlene,2016,electricity,395635.204
Hog_office_Marlene,2017,chilledwater,343755.0505
Hog_office_Marlene,2017,electricity,397214.704
Hog_office_Mary,2016,chilledwater,1174402.9568
Hog_office_Mary,2016,electricity,284792.46
Hog_office_Mary,2017,chilledwater,1002043.118
Hog_office_Mary,2017,electricity,277284.073
Hog_office_Merilyn,2016,electricity,265551.102
Hog_office_Merilyn,2017,electricity,264324.718
Hog_office_Migdalia,2016,electricity,309509.351
Hog_office_Migdalia,2016,steam,1274223.2913
Hog_office_Migdalia,2017,electricity,283197.503
Hog_office_Migdalia,2017,steam,1234787.7397
Hog_office_Mike,2016,electricity,555943.892
Hog_office_Mike,2017,electricity,588542.387
Hog_office_Miriam,2016,chilledwater,245436.5286
Hog_office_Miriam,2016,electricity,205156.255
Hog_office_Miriam,2017,chilledwater,214733.5221
Hog_office_Miriam,2017,electricity,199197.619
Hog_office_Myles,2016,chilledwater,772109.6944
Hog_office_Myles,2016,electricity,472262.734
Hog_office_Myles,2017,chilledwater,709276.4272
Hog_office_Myles,2017,electricity,448766.515
Hog_office_Nancie,2016,chilledwater,1250797.0484
Hog_office_Nancie,2016,electricity,529876.754
Hog_office_Nancie,2017,chilledwater,1136062.3548
Hog_office_Nancie,2017,electricity,562272.71
Hog_office_Napoleon,2016,chilledwater,1960417.3846
Hog_office_Napoleon,2016,electricity,1140900.84
Hog_office_Napoleon,2016,steam,1233203.1408
Hog_office_Napoleon,2017,chilledwater,1429573.7349
Hog_office_Napoleon,2017,electricity,1123697.124
Hog_office_Napoleon,2017,steam,2248691.1203
Hog_office_Nia,2016,chilledwater,33294984.2563
Hog_office_Nia,2016,electricity,16748019.033
Hog_office_Nia,2016,steam,122737756.875
Hog_office_Nia,2017,chilledwater,28471939.814799998
Hog_office_Nia,2017,electricity,14601759.149
Hog_office_Nia,2017,steam,137608336.875
Hog_office_Patrick,2016,electricity,104256.699
Hog_office_Patrick,2017,electricity,86376.938
Hog_office_Randi,2016,electricity,869633.418
Hog_office_Randi,2016,steam,545871.3713
Hog_office_Randi,2017,electricity,777803.12
Hog_office_Randi,2017,steam,706939.9609
Hog_office_Richelle,2016,chilledwater,2791159.1271
Hog_office_Richelle,2016,electricity,769399.534
Hog_office_Richelle,2016,steam,7136513.6835
Hog_office_Richelle,2017,chilledwater,2654428.6012
Hog_office_Richelle,2017,electricity,728641.086
Hog_office_Richelle,2017,steam,6937892.7784
Hog_office_Roger,2016,chilledwater,6836541.1032
Hog_office_Roger,2016,electricity,2375447.491
Hog_office_Roger,2016,steam,2983733.9834
Hog_office_Roger,2017,chilledwater,4171434.3418
Hog_office_Roger,2017,electricity,2183189.387
Hog_office_Roger,2017,steam,3995323.6705
Hog_office_Rolando,2016,chilledwater,17034386.1573
Hog_office_Rolando,2016,electricity,1574217.0
Hog_office_Rolando,2016,steam,6416597.9491
Hog_office_Rolando,2017,chilledwater,11773065.9796
Hog_office_Rolando,2017,electricity,3861772.0
Hog_office_Rolando,2017,steam,6356866.4171
Hog_office_Sarah,2016,chilledwater,7612115.8519
Hog_office_Sarah,2016,electricity,3974332.7812
Hog_office_Sarah,2016,steam,1664690.0
Hog_office_Sarah,2017,chilledwater,6469115.395
Hog_office_Sarah,2017,electricity,3957995.088
Hog_office_Sarah,2017,steam,1967250.0
Hog_office_Shawna,2016,chilledwater,1356345.8986
Hog_office_Shawna,2016,electricity,1277025.915
Hog_office_Shawna,2016,steam,2739181.1673
Hog_office_Shawna,2017,chilledwater,1061410.7418
Hog_office_Shawna,2017,electricity,1219928.847
Hog_office_Shawna,2017,steam,2513555.0307
Hog_office_Shawnna,2016,electricity,3790810.921
Hog_office_Shawnna,2016,steam,2070646.7885
Hog_office_Shawnna,2017,electricity,3473002.033
Hog_office_Shawnna,2017,steam,2222579.0798
Hog_office_Sherrie,2016,electricity,371221.969
Hog_office_Sherrie,2017,electricity,354072.179
Hog_office_Shon,2016,chilledwater,1307833.3614
Hog_office_Shon,2016,electricity,728987.97
Hog_office_Shon,2017,chilledwater,1121358.4335
Hog_office_Shon,2017,electricity,640087.263
Hog_office_Simon,2016,chilledwater,572538.2746
Hog_office_Simon,2016,electricity,172064.0
Hog_office_Simon,2016,steam,0.0
Hog_office_Simon,2017,chilledwater,474666.8676
Hog_office_Simon,2017,electricity,169402.0
Hog_office_Simon,2017,steam,0.0
Hog_office_Sonny,2016,electricity,2130937.751
Hog_office_Sonny,2016,steam,1551283.68
Hog_office_Sonny,2017,electricity,2173767.148
Hog_office_Sonny,2017,steam,1793320.09
Hog_office_Sung,2016,electricity,420551.202
Hog_office_Sung,2017,electricity,401985.88
Hog_office_Sydney,2016,chilledwater,623438.0855
Hog_office_Sydney,2016,electricity,1077797.233
Hog_office_Sydney,2017,chilledwater,541340.4694000001
Hog_office_Sydney,2017,electricity,1130782.573
Hog_office_Terry,2016,chilledwater,11243497.253
Hog_office_Terry,2016,electricity,5855126.604
Hog_office_Terry,2016,steam,3940856.4642
Hog_office_Terry,2017,chilledwater,10289944.9825
Hog_office_Terry,2017,electricity,6851322.413
Hog_office_Terry,2017,steam,5659718.0377
Hog_office_Thomas,2016,electricity,502646.0
Hog_office_Thomas,2017,electricity,338900.0
Hog_office_Valda,2016,electricity,258428.373
Hog_office_Valda,2017,electricity,250695.798
Hog_office_Vera,2016,chilledwater,1800423.7189
Hog_office_Vera,2016,electricity,1010664.0
Hog_office_Vera,2016,steam,568034.8298
Hog_office_Vera,2017,chilledwater,1638442.0514
Hog_office_Vera,2017,electricity,971585.0
Hog_office_Vera,2017,steam,585518.4187
Hog_other_Lynette,2016,electricity,29930.5
Hog_other_Lynette,2016,steam,287066.0
Hog_other_Lynette,2017,electricity,23754.8
Hog_other_Lynette,2017,steam,246562.0
Hog_other_Noma,2016,electricity,231841.303
Hog_other_Noma,2016,steam,717496.3454
Hog_other_Noma,2017,electricity,224880.55299999999
Hog_other_Noma,2017,steam,1228976.6498
Hog_other_Tobias,2016,electricity,355232.747
Hog_other_Tobias,2017,electricity,302668.099
Hog_parking_Antoinette,2016,electricity,171122.0
Hog_parking_Antoinette,2017,electricity,158590.0
Hog_parking_Bernardo,2016,chilledwater,316038.1136
