building_id,year,meter,total_meter_reading,site_id,sqm,primaryspaceusage,yearbuilt,region,country,Avg_AirTemp_Annual,Total_HDD_Annual,Total_CDD_Annual,Count_Heating_Days_Annual,Count_Cooling_Days_Annual
Lamb_assembly_Steven,2017,electricity,14119.4984,Lamb,506.0,Entertainment/public assembly,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_assembly_Steven,2017,gas,123098.2125,Lamb,506.0,Entertainment/public assembly,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_assembly_Tasha,2016,electricity,142210.3009,Lamb,443.0,Entertainment/public assembly,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_assembly_Tasha,2017,electricity,17763.3403,Lamb,443.0,Entertainment/public assembly,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_assembly_Tawana,2016,electricity,54182.3002,Lamb,882.0,Entertainment/public assembly,1945.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_assembly_Tawana,2017,electricity,17221.5752,Lamb,882.0,Entertainment/public assembly,1945.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_assembly_Theresa,2016,electricity,34906.1991,Lamb,990.0,Entertainment/public assembly,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_assembly_Theresa,2017,electricity,12249.1678,Lamb,990.0,Entertainment/public assembly,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_assembly_Walter,2016,electricity,36415.7994,Lamb,1460.0,Entertainment/public assembly,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_assembly_Walter,2016,gas,7211.75,Lamb,1460.0,Entertainment/public assembly,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_assembly_Walter,2017,electricity,12207.1341,Lamb,1460.0,Entertainment/public assembly,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_assembly_Walter,2017,gas,13236.8981,Lamb,1460.0,Entertainment/public assembly,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_assembly_Zita,2016,electricity,4838.0993,Lamb,642.0,Entertainment/public assembly,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_assembly_Zita,2017,electricity,1.7278999999999998,Lamb,642.0,Entertainment/public assembly,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Aldo,2016,electricity,18923.0995,Lamb,736.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Aldo,2016,gas,12871.309,Lamb,736.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Aldo,2017,electricity,6969.3017,Lamb,736.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Aldo,2017,gas,13768.84,Lamb,736.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Alina,2016,electricity,50021.6009,Lamb,1877.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Alina,2016,gas,75257.889,Lamb,1877.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Alina,2017,electricity,7283.2153,Lamb,1877.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Alina,2017,gas,45104.275,Lamb,1877.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Antonio,2016,electricity,419743.3993,Lamb,9516.0,Education,1945.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Antonio,2016,gas,751744.6733,Lamb,9516.0,Education,1945.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Antonio,2017,electricity,261413.0406,Lamb,9516.0,Education,1945.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Antonio,2017,gas,588847.235,Lamb,9516.0,Education,1945.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Armando,2016,electricity,436623.4066,Lamb,11200.9,Education,1945.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Armando,2016,gas,663852.5383,Lamb,11200.9,Education,1945.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Armando,2017,electricity,277106.6459,Lamb,11200.9,Education,1945.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Armando,2017,gas,421410.7487,Lamb,11200.9,Education,1945.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Augustine,2016,electricity,76831.6998,Lamb,2939.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Augustine,2016,gas,269060.98,Lamb,2939.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Augustine,2017,electricity,19035.4999,Lamb,2939.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Augustine,2017,gas,184072.9131,Lamb,2939.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Bert,2016,electricity,61220.199,Lamb,2403.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Bert,2016,gas,183275.947,Lamb,2403.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Bert,2017,electricity,42365.6297,Lamb,2403.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Bert,2017,gas,71441.536,Lamb,2403.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Bettye,2016,electricity,118314.72,Lamb,2692.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Bettye,2016,gas,149436.566,Lamb,2692.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Bettye,2017,electricity,34988.3455,Lamb,2692.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Bettye,2017,gas,64620.7726,Lamb,2692.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Camille,2016,electricity,346836.4396,Lamb,6382.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Camille,2016,gas,496618.0846,Lamb,6382.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Camille,2017,electricity,42465.9529,Lamb,6382.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Camille,2017,gas,280403.5829,Lamb,6382.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Carlton,2016,electricity,121639.6008,Lamb,3323.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Carlton,2017,electricity,76889.2221,Lamb,3323.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Chet,2016,electricity,28803.2999,Lamb,1078.0,Education,1945.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Chet,2016,gas,67258.822,Lamb,1078.0,Education,1945.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Chet,2017,electricity,10094.6462,Lamb,1078.0,Education,1945.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Chet,2017,gas,45632.9901,Lamb,1078.0,Education,1945.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Daniel,2016,electricity,81088.347,Lamb,1432.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Daniel,2016,gas,63120.657,Lamb,1432.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Daniel,2017,electricity,55741.4049,Lamb,1432.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Daniel,2017,gas,50209.564,Lamb,1432.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Darrel,2016,electricity,433400.4003,Lamb,11954.9,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Darrel,2016,gas,815199.653,Lamb,11954.9,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Darrel,2017,electricity,296643.5546,Lamb,11954.9,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Darrel,2017,gas,534437.3161,Lamb,11954.9,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Debby,2016,electricity,105953.5999,Lamb,2961.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Debby,2016,gas,0.0,Lamb,2961.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Debby,2017,electricity,40061.3731,Lamb,2961.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Debby,2017,gas,0.0,Lamb,2961.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Dolly,2016,electricity,49075.9005,Lamb,2154.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Dolly,2016,gas,141300.999,Lamb,2154.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Dolly,2017,electricity,27965.1395,Lamb,2154.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Dolly,2017,gas,132875.606,Lamb,2154.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Domitila,2016,electricity,622747.1011,Lamb,12924.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Domitila,2016,gas,884554.0440999999,Lamb,12924.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Domitila,2017,electricity,359710.7018,Lamb,12924.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Domitila,2017,gas,460331.1362,Lamb,12924.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Dwayne,2016,electricity,62236.002,Lamb,1391.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Dwayne,2016,gas,49263.481,Lamb,1391.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Dwayne,2017,electricity,43948.4476,Lamb,1391.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Dwayne,2017,gas,34272.6824,Lamb,1391.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Ellen,2016,electricity,64173.0001,Lamb,2061.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Ellen,2016,gas,180078.5293,Lamb,2061.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Ellen,2017,electricity,20534.7171,Lamb,2061.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Ellen,2017,gas,114787.737,Lamb,2061.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Emery,2016,electricity,451854.4976,Lamb,10133.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Emery,2016,gas,337023.249,Lamb,10133.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Emery,2017,electricity,235820.9572,Lamb,10133.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Emery,2017,gas,434985.0916,Lamb,10133.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Emilie,2016,electricity,44571.6003,Lamb,1303.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Emilie,2016,gas,103375.147,Lamb,1303.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Emilie,2017,electricity,36069.7334,Lamb,1303.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Emilie,2017,gas,71185.5576,Lamb,1303.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Eula,2016,electricity,13657.8797,Lamb,2927.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Eula,2016,gas,311593.018,Lamb,2927.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Eula,2017,electricity,14401.6935,Lamb,2927.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Eula,2017,gas,286754.7326,Lamb,2927.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Faith,2016,electricity,79200.199,Lamb,1597.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Faith,2016,gas,117800.374,Lamb,1597.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Faith,2017,electricity,53773.6916,Lamb,1597.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Faith,2017,gas,98746.537,Lamb,1597.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Felicia,2016,electricity,52339.5994,Lamb,2182.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Felicia,2016,gas,161260.499,Lamb,2182.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Felicia,2017,electricity,23228.246,Lamb,2182.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Felicia,2017,gas,123447.011,Lamb,2182.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Felipe,2016,electricity,295612.5,Lamb,9005.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Felipe,2016,gas,260686.023,Lamb,9005.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Felipe,2017,electricity,182551.2986,Lamb,9005.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Felipe,2017,gas,271917.7443,Lamb,9005.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Fred,2016,electricity,87450.0001,Lamb,2708.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Fred,2016,gas,230667.633,Lamb,2708.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Fred,2017,electricity,57406.8727,Lamb,2708.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Fred,2017,gas,155698.171,Lamb,2708.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Freddy,2016,electricity,38526.0008,Lamb,1205.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Freddy,2016,gas,91827.528,Lamb,1205.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Freddy,2017,electricity,8813.4956,Lamb,1205.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Freddy,2017,gas,70434.98,Lamb,1205.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Gabriel,2016,electricity,101239.3002,Lamb,2193.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Gabriel,2016,gas,137161.003,Lamb,2193.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Gabriel,2017,electricity,22711.4704,Lamb,2193.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Gabriel,2017,gas,77924.5314,Lamb,2193.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Gabrielle,2016,electricity,59094.175,Lamb,2572.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Gabrielle,2016,gas,50300.356,Lamb,2572.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Gabrielle,2017,electricity,23652.7511,Lamb,2572.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Gabrielle,2017,gas,31944.5305,Lamb,2572.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Garry,2016,electricity,105519.8004,Lamb,3157.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Garry,2016,gas,211966.972,Lamb,3157.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Garry,2017,electricity,14689.0823,Lamb,3157.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Garry,2017,gas,129740.2331,Lamb,3157.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Harold,2016,electricity,60751.8022,Lamb,1188.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Harold,2016,gas,100007.065,Lamb,1188.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Harold,2017,electricity,11320.3355,Lamb,1188.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Harold,2017,gas,74173.216,Lamb,1188.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Heidi,2016,electricity,87159.0015,Lamb,2164.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Heidi,2016,gas,175048.5995,Lamb,2164.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Heidi,2017,electricity,37335.1564,Lamb,2164.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Heidi,2017,gas,132117.815,Lamb,2164.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Hellen,2016,electricity,33072.0003,Lamb,1123.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Hellen,2016,gas,113786.69,Lamb,1123.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Hellen,2017,electricity,25219.9194,Lamb,1123.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Hellen,2017,gas,79998.5616,Lamb,1123.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Hilary,2016,electricity,52197.999,Lamb,1281.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Hilary,2016,gas,128451.738,Lamb,1281.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Hilary,2017,electricity,15349.2532,Lamb,1281.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Hilary,2017,gas,68333.129,Lamb,1281.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Hillary,2016,electricity,68239.7004,Lamb,2238.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Hillary,2016,gas,86173.836,Lamb,2238.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Hillary,2017,electricity,11216.2606,Lamb,2238.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Hillary,2017,gas,75661.695,Lamb,2238.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Hubert,2016,electricity,105845.3588,Lamb,1047.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Hubert,2017,electricity,20935.4393,Lamb,1047.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Hui,2016,electricity,147077.3007,Lamb,3462.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Hui,2016,gas,203902.17,Lamb,3462.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Hui,2017,electricity,42809.8343,Lamb,3462.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Hui,2017,gas,151995.4244,Lamb,3462.0,Education,1919.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Ira,2016,electricity,36130.6008,Lamb,1048.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Ira,2016,gas,38952.881,Lamb,1048.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Ira,2017,electricity,10249.0677,Lamb,1048.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Ira,2017,gas,32169.97,Lamb,1048.0,Education,1976.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Isabelle,2016,electricity,166461.2992,Lamb,2253.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Isabelle,2016,gas,366732.009,Lamb,2253.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Isabelle,2017,electricity,42894.4628,Lamb,2253.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Isabelle,2017,gas,189658.8441,Lamb,2253.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Jane,2016,electricity,115034.2991,Lamb,2777.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Jane,2016,gas,228003.311,Lamb,2777.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Jane,2017,electricity,47241.2441,Lamb,2777.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Jane,2017,gas,104664.6657,Lamb,2777.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,11.134987,1562.5035,0.0,273,0
Lamb_education_Junior,2016,electricity,495586.5979,Lamb,11285.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
Lamb_education_Junior,2016,gas,24188.217,Lamb,11285.0,Education,1966.0,"Cardiff, Cymru / Wales",United Kingdom,10.849792,1689.9926,0.0,274,0
