Avg_AirTemp_Annual,year,meter,site_id,region,country,yearbuilt,primaryspaceusage,total_meter_reading,eui,log_eui
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,2014,Office,1660197.34,252.27128703844403,5.534461195029478
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,2014,Office,1531257.57,232.6785549308616,5.453946474094521
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,,Office,610206.866,228.45633320853614,5.435712742153259
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,,Office,164086.93,61.432770497940844,4.134090305759037
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,,Office,801382.0495,300.03071864470235,5.707212314839603
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,,Office,164713.68,61.6674204417821,4.13784170241581
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,1966,Office,4241833.4812,882.5936791161232,6.783997317962344
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,1966,Office,626236.68,130.30038492748798,4.87748771296849
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,1966,Office,4630425.3839,963.4475736876052,6.871555474919877
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,1966,Office,618098.68,128.60712011818313,4.8645077215925845
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,1941,Office,1154967.3307,527.9126660115184,6.27082332562319
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,1941,Office,172753.56,78.96222689459731,4.381554359351912
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,1941,Office,1479029.1568,676.0349011792667,6.5177228242854985
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,1941,Office,159909.21,73.09132918913977,4.305298510463887
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,1999,Office,67248.15,116.68948464341489,4.76804966994732
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,1999,Office,59081.03,102.51783793163284,4.639743945020892
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,1956,Office,74063.6811,23.64740775862069,3.204671733036715
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,1956,Office,323679.2,103.34584929757344,4.6477108559958555
24.942358,2016,hotwater,Fox,"Tempe, Arizona",United States of America,1956,Office,0.0,0.0,0.0
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,1956,Office,1027977.7343,328.21766740102174,5.7967191350451825
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,1956,Office,322731.18,103.04316091954023,4.644805821890754
25.20896,2017,hotwater,Fox,"Tempe, Arizona",United States of America,1956,Office,9447.9352,3.0165821200510856,1.3904313220970848
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,1940,Office,812612.7587,901.5007307521633,6.805169499904396
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,1940,Office,77712.07,86.21263589971157,4.468349227523698
24.942358,2016,hotwater,Fox,"Tempe, Arizona",United States of America,1940,Office,6381675.0167000005,7079.737094186821,8.865133290617184
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,1940,Office,1189964.2352,1320.128949633903,7.186241914923985
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,1940,Office,85722.5,95.09928999334369,4.565381927742332
25.20896,2017,hotwater,Fox,"Tempe, Arizona",United States of America,1940,Office,21284581.9315,23612.804450299533,10.069586754341021
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,,Office,157418.13,167.18153143585386,5.125043940296543
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,,Office,152557.26,162.01918011894648,5.093867863325646
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,1988,Office,5542686.3836,501.49619387819735,6.219588065532799
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,1988,Office,1106221.76,100.08973335866743,4.616008571499687
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,1988,Office,5663363.3499,512.4149136288374,6.241084316766277
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,1988,Office,1075778.67,97.33527591542033,4.5883828225486525
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,2014,Office,1284186.52,195.15029557024542,5.278881179512674
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,2014,Office,1289888.66,196.01681635134108,5.283289087284393
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,2004,Office,7528191.857,494.2255507704024,6.205013316910078
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,2004,Office,1285013.44,84.36109057726017,4.446890383121585
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,2004,Office,8280682.2671,543.6265217399867,6.300100278539714
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,2004,Office,1086101.34,71.30251767625376,4.280858951189874
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,,Office,7214194.4365,553.2994160754688,6.317705002980262
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,,Office,1489591.41,114.24561184185296,4.747065606026962
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,,Office,7357311.5905,564.2759205813552,6.337313966951189
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,,Office,1457046.5,111.74954941135867,4.725168982023217
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,2004,Parking,551010.94,10.644037236005106,2.45479422374885
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,2004,Parking,528468.66,10.208581512195972,2.416679691360812
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,1987,Parking,113782.22,7.795278255448299,2.174215015602447
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,1987,Parking,114975.71,7.8770448675349245,2.1834687164312916
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,2004,Parking,832592.56,22.123766654089188,3.140860948098963
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,2004,Parking,699114.65,18.576972848586628,2.9743540208897623
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,1982,Public services,6136717.3141,652.3217979378156,6.482069807182952
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,1982,Public services,1206671.75,128.26699441934628,4.861879989614377
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,1982,Public services,6374853.0573,677.635190783949,6.520083708924725
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,1982,Public services,1109679.36,117.95688121179911,4.778761084691539
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,,Public services,498122.78,326.72358651449565,5.792170529051445
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,,Public services,1615333.12,1059.5127377672834,6.966507785028582
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,2007,Public services,1252256.16,308.5818880757004,5.73522263895684
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,2007,Public services,1249832.63,307.98468002267066,5.733291696453998
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,,Public services,4237537.911,457.4989107574711,6.127957916028422
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,,Public services,1055556.24,113.9614182069442,4.744596578219938
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,,Public services,6059177.6383,654.1692907129901,6.484893661344254
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,,Public services,1084963.31,117.13630484539645,4.771839083629615
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,1966,Public services,9778546.7611,304.3498227816977,5.721458079291368
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,1966,Public services,1625540.57,50.59371259255571,3.943399816081848
24.942358,2016,hotwater,Fox,"Tempe, Arizona",United States of America,1966,Public services,16320928.5511,507.9764747784733,6.232401796972539
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,1966,Public services,10126852.1969,315.19056427933384,5.756345083341296
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,1966,Public services,1597630.58,49.72503540382144,3.9264195836677005
25.20896,2017,hotwater,Fox,"Tempe, Arizona",United States of America,1966,Public services,14630604.5027,455.36642574534767,6.123296052059726
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,,Public services,6629444.0054,693.7757969567583,6.543589199213233
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,,Public services,958080.89,100.26381284273096,4.617729119819942
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,,Public services,6480152.9836,678.1523905981833,6.52084553624785
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,,Public services,933058.65,97.64521851061157,4.591529762065485
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,1948,Religious worship,13552.98,89.57686715135492,4.506198850991575
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,1948,Religious worship,16659.85,110.1113681427627,4.710533014928107
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,1982,Retail,3131094.1046,745.2501796067978,6.615060905385909
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,1982,Retail,573048.71,136.39470414623696,4.922857835713827
24.942358,2016,hotwater,Fox,"Tempe, Arizona",United States of America,1982,Retail,3061989.8717,728.802273456467,6.5927736391748955
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,1982,Retail,2875303.2161,684.3678812062647,6.529955746956814
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,1982,Retail,560183.52,133.33258437663636,4.900318697903004
25.20896,2017,hotwater,Fox,"Tempe, Arizona",United States of America,1982,Retail,2207381.1869,525.3918186556863,6.266045837822863
24.942358,2016,chilledwater,Fox,"Tempe, Arizona",United States of America,,Utility,42476435.158,20821.781940196077,9.943802951888129
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,,Utility,3974079.52,1948.0781960784313,7.575111819830709
24.942358,2016,hotwater,Fox,"Tempe, Arizona",United States of America,,Utility,1280624.6712,627.7571917647059,6.443745159542897
25.20896,2017,chilledwater,Fox,"Tempe, Arizona",United States of America,,Utility,46651079.7141,22868.17633044118,10.03754527108366
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,,Utility,4231386.91,2074.209269607843,7.637817280402552
25.20896,2017,hotwater,Fox,"Tempe, Arizona",United States of America,,Utility,1089948.1608,534.288314117647,6.2828055066317114
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,1975,Warehouse/storage,154705.99,429.5002498611882,6.064947904265267
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,1975,Warehouse/storage,145447.96,403.79777901166017,6.00338763132693
24.942358,2016,electricity,Fox,"Tempe, Arizona",United States of America,1979,Warehouse/storage,284435.63,237.1878168779186,5.473059509004933
25.20896,2017,electricity,Fox,"Tempe, Arizona",United States of America,1979,Warehouse/storage,289873.27999999997,241.7222148098732,5.491917640516868
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,1446.9959,23.376347334410337,3.19361329061415
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,2733.9418,44.16707269789984,3.810368341232638
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,5698.9796,167.61704705882352,5.127630149939475
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,9858.0092,289.94144705882354,5.673122034069193
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,9175.0162,2.217901808160897,1.1687295347923132
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,922.9968,0.22311854573583445,0.2014037822903745
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,6476682.005,755.403905502811,6.62857550004809
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,5920520.9914,690.5364005925028,6.538915789766378
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,25673.0112,775.6196737160121,6.654950750116029
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,20232.9864,611.2684712990937,6.417170864914293
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,7.9992,0.07975274177467598,0.07673207212349857
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,62686.0162,125.4222012805122,4.839627109331351
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,70541.0307,141.1385168067227,4.956802052608994
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,167642.7699,259.8709810882034,5.564025959771093
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,35016.4198,54.28060734769804,4.01242216615192
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,191320.009,221.35833506884182,5.404290202509305
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,172190.0252,199.22483535809326,5.299440911924944
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,4989.3097,13.42656001076426,2.6690709528735828
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,12094.46,32.54698600645855,3.5129470235091387
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,34925.9846,100.82559064665129,4.623261454123116
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,34178.9628,98.66906120092379,4.6018553098613
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,48716.0537,341.38790259285213,5.835944312430961
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,66996.06970000001,469.4889257182902,6.153772421486559
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,12785303.0217,157.27995194617793,5.064365312917088
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,11656040.993,143.3881984768133,4.972505495118903
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,36462.0095,122.64382610158088,4.817405062284797
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,21065.9976,70.85771140262361,4.274687933176873
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,1445.0352,15.810013129102844,2.8219747284495376
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,3198.0597,34.98971225382932,3.5832331268889117
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,23609.9925,392.1925664451827,5.974299482817557
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,18743.9821,311.3618289036545,5.744162223892119
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,171447.9943,453.92638151972466,6.120135607002355
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,182436.0179,483.0183158591475,6.1821227486848045
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,45039.9836,642.5104650499287,6.466938289607797
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,47539.9944,678.1739572039944,6.520877290922782
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,373167.9998,233.25915726965871,5.4564280122206705
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,458160.0288,286.3858162270284,5.66082562039864
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,95658.0312,343.22939074273415,5.841308268693154
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,108972.0181,391.00114137064946,5.971264751446044
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,5027.9698,104.09875362318841,4.654900418851487
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,5285.9689,109.44034989648033,4.704475555261212
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,162266.0139,176.52960607049607,5.179137389770129
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,132069.0199,143.6782200826806,4.974512104566147
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,25700.0256,10.440798537477148,2.437185785742613
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,15728.0208,6.389608287629494,2.0000747278217648
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,14811.9812,53.94020830298616,4.006245472123103
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,10361.9925,37.734859796067006,3.6567399645101797
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,2260.1616,28.287379224030033,3.3771566800193518
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,1429.1808,17.887118898623278,2.9384801499564173
22.828962,2016,electricity,Gator,,,,Entertainment/public assembly,3281.001,73.40046979865772,4.309462256317198
22.77725,2017,electricity,Gator,,,,Entertainment/public assembly,3306.964,73.98129753914988,4.317238716294735
22.828962,2016,electricity,Gator,,,,Office,496839.9936,110.72383526475308,4.716030069746182
22.77725,2017,electricity,Gator,,,,Office,394619.9976,87.94348315207702,4.488001147257878
22.828962,2016,electricity,Gator,,,,Office,250020.9903,460.86818488479264,6.1352795362697465
22.77725,2017,electricity,Gator,,,,Office,249185.0086,459.32720479262673,6.131937551385276
22.828962,2016,electricity,Gator,,,,Office,8037642.0048,321.66651344872434,5.77661932375936
22.77725,2017,electricity,Gator,,,,Office,3924896.983,157.07441652826412,5.063065912830885
22.828962,2016,electricity,Gator,,,,Office,293892.4775,223.56038148486232,5.414144630862579
22.77725,2017,electricity,Gator,,,,Office,328363.7517,249.78225445002286,5.524585050474049
22.828962,2016,electricity,Gator,,,,Office,60976.0178,115.55053591055523,4.758324963588357
22.77725,2017,electricity,Gator,,,,Office,69099.9991,130.9456113321963,4.882389802314327
22.828962,2016,electricity,Gator,,,,Office,1494940.011,400.8634357654251,5.996112318877514
22.77725,2017,electricity,Gator,,,,Office,1542720.0179,413.6754934974392,6.027496270973846
22.828962,2016,electricity,Gator,,,,Office,2938681.9981,180.11706719418464,5.199143602272104
22.77725,2017,electricity,Gator,,,,Office,505711.9997,30.995991498829326,3.465610629291745
22.828962,2016,electricity,Gator,,,,Office,8798.9952,11.074883826305852,2.491127578482487
22.77725,2017,electricity,Gator,,,,Office,10648.0054,13.402146507237257,2.667377258475757
22.828962,2016,electricity,Gator,,,,Other,223108.0918,86.88686494275254,4.476050361702018
22.77725,2017,electricity,Gator,,,,Other,177995.4474,69.31826754420126,4.2530316163299915
22.828962,2016,electricity,Gator,,,,Other,291031.997,109.17657538357655,4.702084309546417
22.77725,2017,electricity,Gator,,,,Other,547492.9789,205.38431890310238,5.329740056414539
22.828962,2016,electricity,Gator,,,,Other,15333.0024,64.5872047177759,4.183380626891408
22.77725,2017,electricity,Gator,,,,Other,24049.9947,101.30579064869418,4.627966275937168
22.828962,2016,electricity,Gator,,,,Other,23223.012,20.390738431820175,3.0629580447901668
22.77725,2017,electricity,Gator,,,,Other,24162.012,21.215218192993238,3.100777558216443
22.828962,2016,electricity,Gator,,,,Other,42147.9801,289.6768391752577,5.672212131791068
22.77725,2017,electricity,Gator,,,,Other,46720.0238,321.0998199312715,5.77486149729096
22.828962,2016,electricity,Gator,,,,Other,2442.0072,2.8091650753479813,1.3374100247952454
22.77725,2017,electricity,Gator,,,,Other,1906.9882,2.1937055101806053,1.1611818445967188
22.828962,2016,electricity,Gator,,,,Other,443140.0043,113.9470311905374,4.744471423912096
22.77725,2017,electricity,Gator,,,,Other,436679.9782,112.28592908202623,4.729914968635976
22.828962,2016,electricity,Gator,,,,Other,78149.9448,196.70260458092122,5.2867639045001145
22.77725,2017,electricity,Gator,,,,Other,83539.9176,210.26911049584697,5.353132726031339
22.828962,2016,electricity,Gator,,,,Other,55263.4179,5.775557077911898,1.913321588907483
22.77725,2017,electricity,Gator,,,,Other,10681.2502,1.1162930657887862,0.7496660043060097
22.828962,2016,electricity,Gator,,,,Public services,194870.0256,63.09127645935183,4.160308261987357
22.77725,2017,electricity,Gator,,,,Public services,201320.0077,65.17952785961731,4.192371168282724
22.828962,2016,electricity,Gator,,,,Public services,65764.0066,194.05136205370314,5.2732629190285305
22.77725,2017,electricity,Gator,,,,Public services,61417.9879,181.22746503393333,5.205255714595816
22.828962,2016,electricity,Gator,,,,Public services,163140.0024,172.59839441388064,5.156744553415511
22.77725,2017,electricity,Gator,,,,Public services,131355.9993,138.97164547185778,4.941439869752987
22.828962,2016,electricity,Gator,,,,Public services,90886.9959,173.7801068833652,5.16352865173008
22.77725,2017,electricity,Gator,,,,Public services,103742.0014,198.35946730401528,5.295109563565098
22.828962,2016,electricity,Gator,,,,Public services,334679.9987,195.63921125854912,5.281370634716053
22.77725,2017,electricity,Gator,,,,Public services,349289.9756,204.1795613491553,5.323885504774229
22.828962,2016,electricity,Gator,,,,Public services,51610.9974,154.6628630506443,5.047692534338094
22.77725,2017,electricity,Gator,,,,Public services,52876.9897,158.4566667665568,5.071772203598359
22.828962,2016,electricity,Gator,,,,Public services,173452.0106,183.5082634363098,5.217694250750299
22.77725,2017,electricity,Gator,,,,Public services,119823.9955,126.77104898434193,4.850239982511942
22.828962,2016,electricity,Gator,,,,Public services,50622.9973,150.21660919881307,5.01871330691095
22.77725,2017,electricity,Gator,,,,Public services,53874.9792,159.86640712166172,5.080574251104581
22.828962,2016,electricity,Gator,,,,Public services,977806.0087,530.9546094157255,6.276558165054499
22.77725,2017,electricity,Gator,,,,Public services,706570.0187,383.67181727845355,5.952390548115631
22.828962,2016,electricity,Gator,,,,Public services,155859.9704,155.3318421367351,5.051980941161687
22.77725,2017,electricity,Gator,,,,Public services,186467.9933,185.8361503886785,5.230232031635939
22.828962,2016,electricity,Gator,,,,Public services,791928.0024,298.1544378600203,5.7009599546249525
22.77725,2017,electricity,Gator,,,,Public services,736224.0026,277.182335981326,5.628276783517103
22.828962,2016,electricity,Gator,,,,Public services,918615.9833,592.7319546393082,6.386427962700571
22.77725,2017,electricity,Gator,,,,Public services,714088.9833,460.76202303523036,6.135049656715961
22.828962,2016,electricity,Gator,,,,Public services,50636.0328,62.40575893517378,4.1495546922575866
22.77725,2017,electricity,Gator,,,,Public services,8280.0048,10.2045905841755,2.416323567912914
22.828962,2016,electricity,Gator,,,,Public services,137526.9916,189.30074549208535,5.248605691751527
22.77725,2017,electricity,Gator,,,,Public services,137252.9833,188.92358334480383,5.246621798337135
22.828962,2016,electricity,Gator,,,,Public services,774435.9965,502.652039008243,6.221885630843203
22.77725,2017,electricity,Gator,,,,Public services,747012.1808,484.85245719478155,6.185904991789962
22.828962,2016,electricity,Gator,,,,Public services,152860.0109,225.65693962208445,5.423437595149255
22.77725,2017,electricity,Gator,,,,Public services,157939.9944,233.15617714791853,5.455988316438604
22.828962,2016,electricity,Gator,,,,Public services,174942.9942,230.55218002108592,5.444805247786721
22.77725,2017,electricity,Gator,,,,Public services,181691.9967,239.44649011597258,5.482497570470002
22.828962,2016,electricity,Gator,,,,Public services,240000.0308,523.5602766143107,6.262560343281576
22.77725,2017,electricity,Gator,,,,Public services,205290.0314,447.8403826352531,6.106667329294416
22.828962,2016,electricity,Gator,,,,Public services,8968.0038,14.97162570951586,2.770813754761343
22.77725,2017,electricity,Gator,,,,Public services,14941.9836,24.944880801335557,3.2559743185264574
22.828962,2016,electricity,Gator,,,,Public services,890451.9812,271.8854328722787,5.609052047294636
22.77725,2017,electricity,Gator,,,,Public services,690680.0149,210.8882217031541,5.35605887950643
22.828962,2016,electricity,Gator,,,,Public services,123387.9934,332.04519214208824,5.808278192910787
22.77725,2017,electricity,Gator,,,,Public services,115271.9996,310.20451991388586,5.740450316343639
22.828962,2016,electricity,Gator,,,,Public services,818029.9837,146.75289435255283,4.995541245620919
22.77725,2017,electricity,Gator,,,,Public services,824160.0057,147.8526076746439,5.002956606116824
22.828962,2016,electricity,Gator,,,,Public services,1016189.9935,165.94921099044663,5.117689640355415
22.77725,2017,electricity,Gator,,,,Public services,1029019.9968,168.04441851882092,5.130161511861246
22.828962,2016,electricity,Gator,,,,Public services,133580.0118,224.9579181542607,5.420348779077128
22.77725,2017,electricity,Gator,,,,Public services,122324.0026,206.00202526103067,5.332728577087221
22.828962,2016,electricity,Gator,,,,Public services,430239.9967,174.70965512060425,5.168832945991733
22.77725,2017,electricity,Gator,,,,Public services,491193.9823,199.46153752131892,5.300622395532979
22.828962,2016,electricity,Gator,,,,Public services,20287.982,49.95809406550111,3.9310036099660013
22.77725,2017,electricity,Gator,,,,Public services,21800.9952,53.683809899039645,4.00156768570937
22.828962,2016,electricity,Gator,,,,Public services,515109.9906,285.12675224178014,5.656434902296898
22.77725,2017,electricity,Gator,,,,Public services,512088.9989,283.4545549097753,5.6505735041103735
22.828962,2016,electricity,Gator,,,,Public services,66312.0155,147.22916407637655,4.99875948214116
22.77725,2017,electricity,Gator,,,,Public services,66263.9904,147.12253641207815,4.998039879933891
22.828962,2016,electricity,Gator,,,,Public services,114924.0102,194.7864579661017,5.277024565120818
22.77725,2017,electricity,Gator,,,,Public services,120612.0143,204.42714288135593,5.325091435216445
22.828962,2016,electricity,Gator,,,,Warehouse/storage,115571.9804,82.27520495479462,4.422150845257076
22.77725,2017,electricity,Gator,,,,Warehouse/storage,124615.9953,88.71360098241617,4.496622385022156
22.828962,2016,electricity,Gator,,,,Warehouse/storage,148179.9949,100.44739350596528,4.619540373541229
22.77725,2017,electricity,Gator,,,,Warehouse/storage,170520.0048,115.59110954446854,4.758673023534865
9.878778,2016,chilledwater,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,6001727.6165,803.1323336990994,6.689763849787943
9.878778,2016,steam,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,625545.4717,83.70852971403338,4.4392163015938975
9.237507,2017,chilledwater,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,5647960.3442,755.7923087690187,6.629088854854392
9.237507,2017,electricity,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,15920.0,2.1303643833050088,1.1411494141675762
9.237507,2017,steam,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,774733.3597,103.67238417481835,4.6508353216222655
9.878778,2016,chilledwater,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,0.0,0.0,0.0
9.878778,2016,steam,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,0.0,0.0,0.0
9.237507,2017,chilledwater,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,0.0,0.0,0.0
9.237507,2017,steam,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,0.0,0.0,0.0
9.878778,2016,electricity,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,3163808.266,145.23874795143112,4.985240546067925
9.878778,2016,steam,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,5956831.0894,273.4561061996465,5.614791343608467
9.237507,2017,electricity,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,3159332.915,145.03330112240917,4.98383468557931
9.237507,2017,steam,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,6963116.6506,319.6509583216655,5.770353174274845
9.878778,2016,electricity,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,2523234.081,162.77459332705433,5.0984910514950545
9.237507,2017,electricity,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,2628105.832,169.5399016862993,5.138969296829037
9.878778,2016,chilledwater,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,121083.5811,66.99694632877774,4.219462797238021
9.878778,2016,steam,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,580899.7798,321.41856902561835,5.775850605207181
9.237507,2017,chilledwater,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,116031.8911,64.201787805013,4.1774868888789625
9.237507,2017,electricity,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,34937.26,19.331190173186524,3.012156168631397
9.237507,2017,steam,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,623988.6507,345.26013982183366,5.847190341756757
9.878778,2016,chilledwater,Hog,"Minneapolis, Minnesota",United States of America,,Entertainment/public assembly,220781.8595,41.54642545304002,3.7505958433363293
